date,Symbol,rv5_ss,rv10_ss,medrv,rk_twoscale,rsv,rv10,rsv_ss,bv,rk_th2,rk_parzen,open_price,close_time,rv5,bv_ss
2018-08-08 00:00:00+01:00,HangSeng,5.3673E-05,3.7876E-05,1.4164E-05,3.9199E-05,3.8384E-05,3.7876E-05,3.8384E-05,5.0975E-05,3.7319E-05,4.1651E-05,2.8435E+04,1.7000E+05,5.3673E-05,5.0975E-05
2018-08-09 00:00:00+01:00,HangSeng,5.0924E-05,5.1683E-05,1.6228E-05,4.5170E-05,1.7931E-05,5.1683E-05,1.7931E-05,5.0506E-05,4.3785E-05,6.3194E-05,2.8268E+04,1.7000E+05,5.0924E-05,5.0506E-05
2018-08-10 00:00:00+01:00,HangSeng,4.5514E-05,3.7759E-05,7.4785E-06,4.0467E-05,2.9333E-05,3.7759E-05,2.9333E-05,4.7291E-05,4.0255E-05,4.2269E-05,2.8617E+04,1.7000E+05,4.5514E-05,4.7291E-05
2018-08-13 00:00:00+01:00,HangSeng,6.1376E-05,5.2231E-05,1.4418E-05,4.8311E-05,2.9901E-05,5.2231E-05,2.9901E-05,4.5825E-05,4.6284E-05,5.6836E-05,2.7995E+04,1.7000E+05,6.1376E-05,4.5825E-05
2018-08-14 00:00:00+01:00,HangSeng,5.7863E-05,5.0287E-05,3.3983E-05,5.4033E-05,3.2881E-05,5.0287E-05,3.2881E-05,6.1506E-05,5.1049E-05,7.2006E-05,2.7927E+04,1.7000E+05,5.7863E-05,6.1506E-05
2018-08-15 00:00:00+01:00,HangSeng,1.0593E-04,1.1658E-04,2.7032E-05,5.4937E-05,8.5053E-05,1.1658E-04,8.5053E-05,5.9191E-05,5.1094E-05,9.7641E-05,2.7727E+04,1.7000E+05,1.0593E-04,5.9191E-05
2018-08-16 00:00:00+01:00,HangSeng,1.6370E-04,2.0487E-04,3.4411E-05,1.2497E-04,5.4007E-05,2.0487E-04,5.4007E-05,1.4634E-04,1.1847E-04,1.8875E-04,2.6883E+04,1.7000E+05,1.6370E-04,1.4634E-04
2018-08-17 00:00:00+01:00,HangSeng,2.9801E-05,3.2421E-05,8.6685E-06,4.8149E-05,2.1054E-05,3.2421E-05,2.1054E-05,2.5969E-05,4.6788E-05,3.4760E-05,2.7406E+04,1.7000E+05,2.9801E-05,2.5969E-05
2018-08-20 00:00:00+01:00,HangSeng,9.6910E-05,9.1353E-05,4.0700E-05,6.1058E-05,3.0733E-05,9.1353E-05,3.0733E-05,1.0291E-04,6.0944E-05,8.6484E-05,2.7291E+04,1.7000E+05,9.6910E-05,1.0291E-04
2018-08-21 00:00:00+01:00,HangSeng,4.1471E-05,3.8222E-05,1.3882E-05,4.4603E-05,2.2869E-05,3.8222E-05,2.2869E-05,4.2665E-05,4.3267E-05,3.3657E-05,2.7651E+04,1.7000E+05,4.1471E-05,4.2665E-05
2018-08-22 00:00:00+01:00,HangSeng,7.0118E-05,8.0621E-05,1.4439E-05,5.0214E-05,3.0363E-05,8.0621E-05,3.0363E-05,4.9322E-05,4.7823E-05,1.0161E-04,2.7837E+04,1.7000E+05,7.0118E-05,4.9322E-05
2018-08-23 00:00:00+01:00,HangSeng,7.0319E-05,7.2399E-05,1.4112E-05,6.1922E-05,5.3046E-05,7.2399E-05,5.3046E-05,3.8469E-05,5.8958E-05,8.0322E-05,2.8008E+04,1.7000E+05,7.0319E-05,3.8469E-05
2018-08-24 00:00:00+01:00,HangSeng,4.9303E-05,6.0999E-05,1.5435E-05,4.3640E-05,1.9998E-05,6.0999E-05,1.9998E-05,5.4749E-05,4.1508E-05,3.9358E-05,2.7587E+04,1.7000E+05,4.9303E-05,5.4749E-05
2018-08-27 00:00:00+01:00,HangSeng,2.4898E-05,1.8791E-05,5.4077E-06,3.0866E-05,6.4114E-06,1.8791E-05,6.4114E-06,1.9916E-05,2.9287E-05,2.8228E-05,2.8011E+04,1.7000E+05,2.4898E-05,1.9916E-05
2018-08-28 00:00:00+01:00,HangSeng,4.2554E-05,3.5648E-05,9.9125E-06,3.3963E-05,2.5996E-05,3.5648E-05,2.5996E-05,4.3975E-05,3.2853E-05,4.6785E-05,2.8503E+04,1.7000E+05,4.2554E-05,4.3975E-05
2018-08-29 00:00:00+01:00,HangSeng,4.1190E-05,5.0708E-05,1.1661E-05,4.2530E-05,1.8647E-05,5.0708E-05,1.8647E-05,3.4609E-05,4.0824E-05,3.1509E-05,2.8345E+04,1.7000E+05,4.1190E-05,3.4609E-05
2018-08-30 00:00:00+01:00,HangSeng,3.2220E-05,4.0418E-05,9.8371E-06,3.9708E-05,2.5687E-05,4.0418E-05,2.5687E-05,2.9548E-05,3.9644E-05,3.8386E-05,2.8500E+04,1.7000E+05,3.2220E-05,2.9548E-05
2018-08-31 00:00:00+01:00,HangSeng,4.4699E-05,2.5533E-05,1.5591E-05,3.9667E-05,2.0446E-05,2.5533E-05,2.0446E-05,4.0832E-05,3.8978E-05,2.3040E-05,2.7786E+04,1.7000E+05,4.4699E-05,4.0832E-05
2018-09-03 00:00:00+01:00,HangSeng,4.1272E-05,5.3857E-05,1.1079E-05,3.7248E-05,2.4544E-05,5.3857E-05,2.4544E-05,4.1590E-05,3.6653E-05,3.2925E-05,2.7796E+04,1.7000E+05,4.1272E-05,4.1590E-05
2018-09-04 00:00:00+01:00,HangSeng,4.3872E-05,5.9381E-05,1.7349E-05,4.9102E-05,1.3698E-05,5.9381E-05,1.3698E-05,5.1729E-05,4.5334E-05,6.3586E-05,2.7624E+04,1.7000E+05,4.3872E-05,5.1729E-05
2018-09-05 00:00:00+01:00,HangSeng,5.6313E-05,5.8817E-05,1.6050E-05,4.4334E-05,4.4057E-05,5.8817E-05,4.4057E-05,5.4649E-05,4.1396E-05,7.2949E-05,2.7806E+04,1.7000E+05,5.6313E-05,5.4649E-05
2018-09-06 00:00:00+01:00,HangSeng,8.6653E-05,1.0954E-04,2.8316E-05,5.7247E-05,4.6020E-05,1.0954E-04,4.6020E-05,9.0818E-05,5.3681E-05,1.0560E-04,2.7119E+04,1.7000E+05,8.6653E-05,9.0818E-05
2018-09-07 00:00:00+01:00,HangSeng,1.3049E-04,1.7472E-04,3.8193E-05,8.2541E-05,5.1001E-05,1.7472E-04,5.1001E-05,8.9590E-05,7.7656E-05,1.8904E-04,2.6928E+04,1.7000E+05,1.3049E-04,8.9590E-05
2018-09-10 00:00:00+01:00,HangSeng,8.5415E-05,7.4114E-05,2.5937E-05,7.1177E-05,6.1393E-05,7.4114E-05,6.1393E-05,7.2371E-05,6.6427E-05,1.0931E-04,2.6879E+04,1.7000E+05,8.5415E-05,7.2371E-05
2018-09-11 00:00:00+01:00,HangSeng,5.0758E-05,5.0505E-05,2.2984E-05,6.0935E-05,2.6644E-05,5.0505E-05,2.6644E-05,5.4906E-05,5.8124E-05,6.1079E-05,2.6596E+04,1.7000E+05,5.0758E-05,5.4906E-05
2018-09-12 00:00:00+01:00,HangSeng,9.9997E-05,1.1551E-04,2.8371E-05,6.8607E-05,5.4891E-05,1.1551E-04,5.4891E-05,8.4356E-05,6.2650E-05,9.9022E-05,2.6469E+04,1.7000E+05,9.9997E-05,8.4356E-05
2018-09-13 00:00:00+01:00,HangSeng,6.1145E-05,7.3677E-05,2.1589E-05,5.1179E-05,2.5770E-05,7.3677E-05,2.5770E-05,5.3128E-05,4.8208E-05,5.6815E-05,2.6782E+04,1.7000E+05,6.1145E-05,5.3128E-05
2018-09-14 00:00:00+01:00,HangSeng,9.3852E-05,5.8658E-05,1.0937E-05,4.7559E-05,4.7021E-05,5.8658E-05,4.7021E-05,7.8260E-05,4.2539E-05,7.2258E-05,2.7215E+04,1.7000E+05,9.3852E-05,7.8260E-05
2018-09-17 00:00:00+01:00,HangSeng,6.4418E-05,5.5814E-05,2.4012E-05,5.1713E-05,3.5840E-05,5.5814E-05,3.5840E-05,6.4886E-05,4.9664E-05,5.9485E-05,2.7021E+04,1.7000E+05,6.4418E-05,6.4886E-05
2018-09-18 00:00:00+01:00,HangSeng,1.1432E-04,1.1031E-04,2.9229E-05,8.2026E-05,6.2510E-05,1.1031E-04,6.2510E-05,1.1499E-04,7.5334E-05,1.2474E-04,2.6812E+04,1.7000E+05,1.1432E-04,1.1499E-04
2018-09-19 00:00:00+01:00,HangSeng,5.1667E-05,4.6780E-05,1.6711E-05,4.6876E-05,1.5322E-05,4.6780E-05,1.5322E-05,5.2470E-05,4.4371E-05,5.3529E-05,2.7155E+04,1.7000E+05,5.1667E-05,5.2470E-05
2018-09-20 00:00:00+01:00,HangSeng,5.1281E-05,4.5323E-05,1.7092E-05,3.7692E-05,3.3213E-05,4.5323E-05,3.3213E-05,5.4746E-05,3.5417E-05,5.1053E-05,2.7576E+04,1.7000E+05,5.1281E-05,5.4746E-05
2018-09-21 00:00:00+01:00,HangSeng,5.5312E-05,6.5946E-05,2.1077E-05,3.5518E-05,2.4625E-05,6.5946E-05,2.4625E-05,5.5119E-05,3.2785E-05,4.9772E-05,2.7692E+04,1.7000E+05,5.5312E-05,5.5119E-05
2018-09-24 00:00:00+01:00,HangSeng,3.3507E-05,3.1403E-05,9.9999E-06,4.4268E-05,2.5447E-05,3.1403E-05,2.5447E-05,3.5119E-05,4.2356E-05,4.6612E-05,2.7736E+04,1.7000E+05,3.3507E-05,3.5119E-05
2017-12-05 00:00:00+00:00,Nasdaq100,5.10E-05,6.79E-05,3.22E-05,3.51E-05,1.77E-05,6.79E-05,1.77E-05,5.24E-05,3.26E-05,7.42E-05,6759.136,160015,5.10E-05,5.24E-05
2017-12-06 00:00:00+00:00,Nasdaq100,3.87E-05,4.82E-05,8.62E-06,2.91E-05,1.54E-05,4.82E-05,1.54E-05,2.92E-05,2.74E-05,3.53E-05,6742.074,160015,3.87E-05,2.92E-05
2017-12-07 00:00:00+00:00,Nasdaq100,2.65E-05,2.99E-05,1.52E-05,2.21E-05,1.11E-05,2.99E-05,1.11E-05,2.84E-05,2.05E-05,2.39E-05,6785.739,160015,2.65E-05,2.84E-05
2017-12-08 00:00:00+00:00,Nasdaq100,1.66E-05,1.05E-05,7.38E-06,1.24E-05,9.24E-06,1.05E-05,9.24E-06,1.90E-05,1.13E-05,1.17E-05,6859.945,160015,1.66E-05,1.90E-05
2017-12-11 00:00:00+00:00,Nasdaq100,1.11E-05,1.39E-05,4.92E-06,9.48E-06,3.99E-06,1.39E-05,3.99E-06,9.29E-06,9.13E-06,1.13E-05,6847.639,160015,1.11E-05,9.29E-06
2017-12-12 00:00:00+00:00,Nasdaq100,1.18E-05,9.93E-06,5.79E-06,1.11E-05,6.79E-06,9.93E-06,6.79E-06,1.05E-05,1.06E-05,9.61E-06,6872.715,160015,1.18E-05,1.05E-05
2017-12-13 00:00:00+00:00,Nasdaq100,1.83E-05,1.63E-05,9.91E-06,1.46E-05,9.47E-06,1.63E-05,9.47E-06,1.73E-05,1.41E-05,1.57E-05,6880.41,160015,1.83E-05,1.73E-05
2017-12-14 00:00:00+00:00,Nasdaq100,2.16E-05,2.56E-05,1.02E-05,1.34E-05,1.43E-05,2.56E-05,1.43E-05,2.39E-05,1.26E-05,1.96E-05,6887.385,160015,2.16E-05,2.39E-05
2017-12-15 00:00:00+00:00,Nasdaq100,1.17E-05,1.20E-05,4.14E-06,1.10E-05,2.24E-06,1.20E-05,2.24E-06,8.98E-06,1.07E-05,1.44E-05,6871.551,160015,1.17E-05,8.98E-06
2017-12-18 00:00:00+00:00,Nasdaq100,7.78E-06,5.87E-06,4.23E-06,9.42E-06,3.72E-06,5.87E-06,3.72E-06,7.43E-06,9.37E-06,4.83E-06,6980.399,160015,7.78E-06,7.43E-06
2017-12-19 00:00:00+00:00,Nasdaq100,1.56E-05,1.59E-05,6.39E-06,1.14E-05,9.38E-06,1.59E-05,9.38E-06,1.40E-05,1.08E-05,1.72E-05,6991.253,160015,1.56E-05,1.40E-05
2017-12-20 00:00:00+00:00,Nasdaq100,2.76E-05,2.82E-05,6.10E-06,1.23E-05,1.91E-05,2.82E-05,1.91E-05,2.65E-05,1.15E-05,3.34E-05,6991.255,160015,2.76E-05,2.65E-05
2017-12-21 00:00:00+00:00,Nasdaq100,1.41E-05,1.31E-05,5.77E-06,7.67E-06,8.54E-06,1.31E-05,8.54E-06,9.84E-06,7.36E-06,1.23E-05,6972.883,160015,1.41E-05,9.84E-06
2017-12-22 00:00:00+00:00,Nasdaq100,7.23E-06,8.86E-06,2.22E-06,6.18E-06,4.20E-06,8.86E-06,4.20E-06,7.93E-06,5.92E-06,5.39E-06,6958.023,160015,7.23E-06,7.93E-06
2017-12-26 00:00:00+00:00,Nasdaq100,7.38E-06,6.87E-06,3.80E-06,5.75E-06,3.98E-06,6.87E-06,3.98E-06,7.89E-06,5.75E-06,7.08E-06,6928.924,160015,7.38E-06,7.89E-06
2017-12-27 00:00:00+00:00,Nasdaq100,4.87E-06,3.91E-06,2.81E-06,4.80E-06,2.41E-06,3.91E-06,2.41E-06,5.23E-06,4.60E-06,3.99E-06,6941.454,160015,4.87E-06,5.23E-06
2017-12-28 00:00:00+00:00,Nasdaq100,2.66E-06,2.89E-06,1.04E-06,2.38E-06,1.29E-06,2.89E-06,1.29E-06,2.08E-06,2.44E-06,3.74E-06,6953.38,160015,2.66E-06,2.08E-06
2017-12-29 00:00:00+00:00,Nasdaq100,9.59E-06,1.08E-05,4.56E-06,6.99E-06,7.30E-06,1.08E-05,7.30E-06,9.81E-06,6.60E-06,1.51E-05,6952.605,160015,9.59E-06,9.81E-06
2018-01-02 00:00:00+00:00,Nasdaq100,1.97E-05,1.31E-05,3.25E-06,1.03E-05,4.34E-06,1.31E-05,4.34E-06,2.01E-05,9.84E-06,2.37E-05,6937.654,160015,1.97E-05,2.01E-05
2018-01-03 00:00:00+00:00,Nasdaq100,9.81E-06,1.22E-05,4.63E-06,7.30E-06,2.14E-06,1.22E-05,2.14E-06,1.00E-05,6.93E-06,1.40E-05,7017.069,160015,9.81E-06,1.00E-05
2018-01-04 00:00:00+00:00,Nasdaq100,1.27E-05,1.24E-05,4.92E-06,1.09E-05,6.83E-06,1.24E-05,6.83E-06,1.15E-05,1.02E-05,1.23E-05,7089.498,160015,1.27E-05,1.15E-05
2018-01-05 00:00:00+00:00,Nasdaq100,8.05E-06,7.12E-06,2.61E-06,7.15E-06,2.34E-06,7.12E-06,2.34E-06,5.94E-06,7.05E-06,6.06E-06,7105.739,160015,8.05E-06,5.94E-06
2018-01-08 00:00:00+00:00,Nasdaq100,1.14E-05,9.88E-06,3.59E-06,7.73E-06,5.64E-06,9.88E-06,5.64E-06,1.36E-05,7.08E-06,5.60E-06,7135.376,160015,1.14E-05,1.36E-05
2018-01-09 00:00:00+00:00,Nasdaq100,1.83E-05,1.98E-05,4.06E-06,1.31E-05,1.06E-05,1.98E-05,1.06E-05,2.12E-05,1.23E-05,1.62E-05,7174.191,160015,1.83E-05,2.12E-05
2018-01-10 00:00:00+00:00,Nasdaq100,2.56E-05,1.99E-05,1.10E-05,1.49E-05,1.21E-05,1.99E-05,1.21E-05,2.96E-05,1.36E-05,2.52E-05,7129.833,160015,2.56E-05,2.96E-05
2018-01-11 00:00:00+00:00,Nasdaq100,9.73E-06,8.64E-06,5.74E-06,7.14E-06,3.27E-06,8.64E-06,3.27E-06,1.08E-05,6.86E-06,1.04E-05,7168.734,160015,9.73E-06,1.08E-05
2018-01-12 00:00:00+00:00,Nasdaq100,1.30E-05,1.13E-05,6.01E-06,8.27E-06,3.28E-06,1.13E-05,3.28E-06,1.24E-05,7.86E-06,1.35E-05,7208.17,160015,1.30E-05,1.24E-05
2018-01-16 00:00:00+00:00,Nasdaq100,4.20E-05,4.28E-05,2.95E-05,2.82E-05,2.79E-05,4.28E-05,2.79E-05,3.71E-05,2.69E-05,4.40E-05,7307.187,160015,4.20E-05,3.71E-05
2018-01-17 00:00:00+00:00,Nasdaq100,2.38E-05,2.45E-05,1.06E-05,1.76E-05,1.20E-05,2.45E-05,1.20E-05,2.03E-05,1.67E-05,2.24E-05,7257.77,160015,2.38E-05,2.03E-05
2018-01-18 00:00:00+00:00,Nasdaq100,2.77E-05,1.89E-05,1.55E-05,1.56E-05,1.54E-05,1.89E-05,1.54E-05,3.39E-05,1.46E-05,1.57E-05,7293.649,160015,2.77E-05,3.39E-05
2018-01-19 00:00:00+00:00,Nasdaq100,1.75E-05,1.64E-05,5.01E-06,1.40E-05,8.59E-06,1.64E-05,8.59E-06,1.53E-05,1.29E-05,1.54E-05,7312.003,160015,1.75E-05,1.53E-05
2018-01-22 00:00:00+00:00,Nasdaq100,1.49E-05,1.67E-05,5.21E-06,9.05E-06,3.13E-06,1.67E-05,3.13E-06,1.56E-05,8.49E-06,1.66E-05,7338.039,160015,1.49E-05,1.56E-05
2018-01-23 00:00:00+00:00,Nasdaq100,1.56E-05,2.05E-05,8.59E-06,1.44E-05,8.34E-06,2.05E-05,8.34E-06,1.23E-05,1.35E-05,1.75E-05,7424.949,160015,1.56E-05,1.23E-05
2018-01-24 00:00:00+00:00,Nasdaq100,6.65E-05,6.25E-05,3.46E-05,4.17E-05,4.26E-05,6.25E-05,4.26E-05,5.85E-05,3.74E-05,7.00E-05,7474.163,160015,6.65E-05,5.85E-05
2018-01-25 00:00:00+00:00,Nasdaq100,4.50E-05,4.62E-05,1.66E-05,2.99E-05,3.02E-05,4.62E-05,3.02E-05,4.31E-05,2.76E-05,4.34E-05,7457.945,160015,4.50E-05,4.31E-05
2018-01-26 00:00:00+00:00,Nasdaq100,1.26E-05,1.26E-05,8.75E-06,1.35E-05,4.61E-06,1.26E-05,4.61E-06,1.31E-05,1.23E-05,1.51E-05,7448.326,160015,1.26E-05,1.31E-05
2018-01-29 00:00:00+00:00,Nasdaq100,2.88E-05,2.10E-05,8.84E-06,2.51E-05,1.49E-05,2.10E-05,1.49E-05,3.02E-05,2.33E-05,2.40E-05,7484.473,160015,2.88E-05,3.02E-05
2018-01-30 00:00:00+00:00,Nasdaq100,4.94E-05,5.85E-05,1.83E-05,4.03E-05,2.02E-05,5.85E-05,2.02E-05,3.69E-05,3.86E-05,5.59E-05,7388.892,160015,4.94E-05,3.69E-05
2018-01-31 00:00:00+00:00,Nasdaq100,3.45E-05,2.59E-05,1.40E-05,2.73E-05,2.32E-05,2.59E-05,2.32E-05,2.83E-05,2.51E-05,3.31E-05,7443.25,160015,3.45E-05,2.83E-05
2018-02-01 00:00:00+00:00,Nasdaq100,4.80E-05,6.14E-05,2.36E-05,3.21E-05,1.94E-05,6.14E-05,1.94E-05,4.22E-05,3.11E-05,6.05E-05,7377.173,160015,4.80E-05,4.22E-05
2018-02-02 00:00:00+00:00,Nasdaq100,9.82E-05,7.35E-05,5.17E-05,6.41E-05,6.92E-05,7.35E-05,6.92E-05,9.47E-05,6.03E-05,9.43E-05,7347.587,160015,9.82E-05,9.47E-05
2018-02-05 00:00:00+00:00,Nasdaq100,0.0004343753403,0.0005849068484,0.0001035947299,0.0003010981593,0.0002870423446,0.0005849068484,0.0002870423446,0.0004006932361,0.0002688842274,0.0004988018283,7165.959,160015,0.0004343753403,0.0004006932361
2018-02-06 00:00:00+00:00,Nasdaq100,0.0007795398144,0.0008271582022,0.00048997569,0.000536798668,0.0002557939134,0.0008271582022,0.0002557939134,0.0008491609898,0.0005108558424,0.0009470881012,6837.561,160015,0.0007795398144,0.0008491609898
2018-02-07 00:00:00+00:00,Nasdaq100,0.0001910727705,0.0001847055008,0.0001230229988,0.0001336399237,0.0001039373308,0.0001847055008,0.0001039373308,0.0001799521581,0.0001265460804,0.000209757483,7086.199,160015,0.0001910727705,0.0001799521581
2018-02-08 00:00:00+00:00,Nasdaq100,0.0003718926998,0.000341631726,0.0002563024018,0.0002543994873,0.0002696978848,0.000341631726,0.0002696978848,0.0003348126792,0.0002434693749,0.0004036187816,7067.299,160015,0.0003718926998,0.0003348126792
2018-02-09 00:00:00+00:00,Nasdaq100,0.0008016220256,0.000828273792,0.0006459584342,0.000509225615,0.000355980642,0.000828273792,0.000355980642,0.0008372919781,0.0004926679701,0.0008118759972,6863.335,160015,0.0008016220256,0.0008372919781
2018-02-12 00:00:00+00:00,Nasdaq100,0.0001497796691,0.0001166447197,7.89E-05,0.0001424947369,6.57E-05,0.0001166447197,6.57E-05,0.0001618953823,0.0001317786282,0.0001269133943,6936.678,160015,0.0001497796691,0.0001618953823
2018-02-13 00:00:00+00:00,Nasdaq100,6.58E-05,5.87E-05,3.19E-05,6.60E-05,2.41E-05,5.87E-05,2.41E-05,6.42E-05,6.08E-05,5.61E-05,6942.162,160015,6.58E-05,6.42E-05
2018-02-14 00:00:00+00:00,Nasdaq100,0.0001174824427,9.63E-05,7.15E-05,7.69E-05,3.36E-05,9.63E-05,3.36E-05,9.62E-05,7.50E-05,8.21E-05,6979.24,160015,0.0001174824427,9.62E-05
2018-02-15 00:00:00+00:00,Nasdaq100,9.30E-05,7.87E-05,2.76E-05,5.49E-05,4.82E-05,7.87E-05,4.82E-05,7.34E-05,5.14E-05,8.99E-05,7200.75,160015,9.30E-05,7.34E-05
2018-02-16 00:00:00+00:00,Nasdaq100,7.80E-05,6.19E-05,4.73E-05,5.73E-05,4.17E-05,6.19E-05,4.17E-05,8.81E-05,5.31E-05,7.79E-05,7236.515,160015,7.80E-05,8.81E-05
2018-02-20 00:00:00+00:00,Nasdaq100,8.49E-05,0.000106106663,2.88E-05,4.79E-05,3.61E-05,0.000106106663,3.61E-05,7.44E-05,4.61E-05,8.96E-05,7209.034,160015,8.49E-05,7.44E-05
2018-02-21 00:00:00+00:00,Nasdaq100,8.76E-05,9.82E-05,4.17E-05,6.37E-05,5.52E-05,9.82E-05,5.52E-05,8.47E-05,6.01E-05,0.0001006984105,7258.478,160015,8.76E-05,8.47E-05
2018-02-22 00:00:00+00:00,Nasdaq100,8.14E-05,8.27E-05,4.29E-05,6.18E-05,4.69E-05,8.27E-05,4.69E-05,7.40E-05,5.80E-05,6.05E-05,7252.465,160015,8.14E-05,7.40E-05
2018-02-23 00:00:00+00:00,Nasdaq100,3.17E-05,3.42E-05,1.62E-05,2.44E-05,1.07E-05,3.42E-05,1.07E-05,3.03E-05,2.28E-05,2.91E-05,7261.346,160015,3.17E-05,3.03E-05
2018-02-26 00:00:00+00:00,Nasdaq100,2.62E-05,2.89E-05,1.01E-05,1.94E-05,8.16E-06,2.89E-05,8.16E-06,1.98E-05,1.83E-05,2.22E-05,7373.297,160015,2.62E-05,1.98E-05
2018-02-27 00:00:00+00:00,Nasdaq100,7.37E-05,8.20E-05,5.29E-05,4.79E-05,4.53E-05,8.20E-05,4.53E-05,7.74E-05,4.58E-05,7.88E-05,7416.17,160015,7.37E-05,7.74E-05
2018-02-28 00:00:00+00:00,Nasdaq100,8.14E-05,0.0001076801438,4.52E-05,5.25E-05,5.38E-05,0.0001076801438,5.38E-05,8.12E-05,4.70E-05,0.0001019133213,7371.406,160015,8.14E-05,8.12E-05
2018-03-01 00:00:00+00:00,Nasdaq100,0.0002752218847,0.0002768367874,0.0001550496501,0.0001879624353,0.000150556171,0.0002768367874,0.000150556171,0.0002554763961,0.0001722160664,0.000259105354,7274.75,160015,0.0002752218847,0.0002554763961
2018-03-02 00:00:00+00:00,Nasdaq100,0.0001404509301,0.0001283926303,9.44E-05,0.0001131474741,4.64E-05,0.0001283926303,4.64E-05,0.0001409703099,0.0001023337141,0.0001317182481,7099.542,160015,0.0001404509301,0.0001409703099
2018-03-06 00:00:00+00:00,Nasdaq100,5.35E-05,6.89E-05,2.52E-05,4.39E-05,3.14E-05,6.89E-05,3.14E-05,4.73E-05,4.15E-05,6.16E-05,7366.606,160015,5.35E-05,4.73E-05
2018-03-07 00:00:00+00:00,Nasdaq100,6.16E-05,8.13E-05,2.64E-05,4.14E-05,2.00E-05,8.13E-05,2.00E-05,5.44E-05,3.85E-05,8.18E-05,7311.735,160015,6.16E-05,5.44E-05
2018-03-08 00:00:00+00:00,Nasdaq100,4.05E-05,3.38E-05,3.36E-05,2.91E-05,1.93E-05,3.38E-05,1.93E-05,3.95E-05,2.71E-05,3.81E-05,7422.771,160015,4.05E-05,3.95E-05
2018-03-09 00:00:00+00:00,Nasdaq100,1.26E-05,1.33E-05,9.47E-06,1.47E-05,2.72E-06,1.33E-05,2.72E-06,1.18E-05,1.48E-05,1.61E-05,7475.975,160015,1.26E-05,1.18E-05
2018-03-12 00:00:00+00:00,Nasdaq100,2.91E-05,3.02E-05,1.71E-05,2.25E-05,1.62E-05,3.02E-05,1.62E-05,2.74E-05,2.16E-05,2.57E-05,7581.041,160015,2.91E-05,2.74E-05
2018-03-13 00:00:00+00:00,Nasdaq100,6.55E-05,7.07E-05,3.93E-05,4.93E-05,4.57E-05,7.07E-05,4.57E-05,6.81E-05,4.58E-05,7.81E-05,7627.52,160015,6.55E-05,6.81E-05
2018-03-14 00:00:00+00:00,Nasdaq100,7.11E-05,7.92E-05,3.44E-05,5.18E-05,4.82E-05,7.92E-05,4.82E-05,6.28E-05,4.85E-05,6.96E-05,7539.779,160015,7.11E-05,6.28E-05
2018-03-15 00:00:00+00:00,Nasdaq100,3.78E-05,4.84E-05,1.77E-05,2.43E-05,2.16E-05,4.84E-05,2.16E-05,3.43E-05,2.29E-05,3.68E-05,7509.242,160015,3.78E-05,3.43E-05
2018-03-16 00:00:00+00:00,Nasdaq100,2.40E-05,1.88E-05,7.53E-06,1.86E-05,1.42E-05,1.88E-05,1.42E-05,2.28E-05,1.71E-05,1.42E-05,7504.371,160015,2.40E-05,2.28E-05
2018-03-19 00:00:00+00:00,Nasdaq100,8.99E-05,0.0001061271739,8.60E-05,6.41E-05,4.90E-05,0.0001061271739,4.90E-05,8.94E-05,6.01E-05,8.83E-05,7419.198,160015,8.99E-05,8.94E-05
2018-03-20 00:00:00+00:00,Nasdaq100,3.80E-05,3.78E-05,1.67E-05,3.41E-05,1.74E-05,3.78E-05,1.74E-05,2.86E-05,3.19E-05,4.41E-05,7353.25,160015,3.80E-05,2.86E-05
2018-03-21 00:00:00+00:00,Nasdaq100,6.22E-05,6.58E-05,1.89E-05,6.12E-05,3.45E-05,6.58E-05,3.45E-05,5.76E-05,5.97E-05,7.68E-05,7347.504,160015,6.22E-05,5.76E-05
2018-03-22 00:00:00+00:00,Nasdaq100,0.0001244288499,0.0001344872225,9.95E-05,8.99E-05,6.26E-05,0.0001344872225,6.26E-05,0.0001318618907,8.38E-05,0.0001483444269,7257.546,160015,0.0001244288499,0.0001318618907
2018-03-23 00:00:00+00:00,Nasdaq100,0.0001641985711,0.0002014170083,0.0001399983406,0.0001241931422,0.0001007586871,0.0002014170083,0.0001007586871,0.0001617694733,0.000117248464,0.0002214560015,7170.679,160015,0.0001641985711,0.0001617694733
2018-03-26 00:00:00+01:00,Nasdaq100,0.0001461672978,0.0001342461543,9.68E-05,8.17E-05,6.39E-05,0.0001342461543,6.39E-05,0.0001571040627,7.70E-05,0.0001483786403,7125.198,170015,0.0001461672978,0.0001571040627
2018-03-27 00:00:00+01:00,Nasdaq100,0.000196897702,0.0002539669758,0.0001454351406,0.0001541125188,0.0001435057902,0.0002539669758,0.0001435057902,0.0002128403232,0.0001522801674,0.0002558034474,7255.472,170015,0.000196897702,0.0002128403232
2018-03-28 00:00:00+01:00,Nasdaq100,0.0005300756093,0.0005468323816,0.0004355828989,0.0003001845607,0.0002748038494,0.0005468323816,0.0002748038494,0.0005282639452,0.0002845489711,0.0004010161799,6978.296,170015,0.0005300756093,0.0005282639452
2018-03-29 00:00:00+01:00,Nasdaq100,0.0001270196908,0.000172777492,9.10E-05,0.0001021182749,6.19E-05,0.000172777492,6.19E-05,0.0001138143149,9.62E-05,0.0001783010379,6984.655,170015,0.0001270196908,0.0001138143149
